chrom_left	start_left	end_left	chrom_right	start_right	end_right	pet counts between left and right anchors	p-value	FDR
chr4	93040952	93043761	chr4	93063494	93065136	3	6.79206e-15	1.48472e-11
chr4	93403272	93406260	chr4	93422586	93424310	3	1.95102e-15	4.40004e-12
chr4	95590301	95592059	chr4	95610866	95612408	2	5.25909e-09	5.56295e-06
chr4	99425512	99428492	chr4	99537749	99540662	3	2.62647e-11	3.99036e-08
chr4	99425566	99428570	chr4	99608332	99611213	5	3.60128e-19	1.07439e-15
chr4	99425719	99428659	chr4	99434387	99437315	6	1.2607e-24	5.15041e-21
chr4	99425829	99428514	chr4	99582964	99584512	2	4.4507e-08	8.91958e-06
chr4	99434319	99437156	chr4	99495025	99496627	2	2.88042e-09	3.20319e-06
chr4	99434334	99437328	chr4	99581677	99584524	3	9.36209e-13	1.67163e-09
chr4	99493665	99496526	chr4	99539142	99540720	2	9.44606e-09	8.91958e-06
chr4	99581239	99584511	chr4	99608379	99610075	4	2.69593e-16	6.49885e-13
chr4	101513900	101515493	chr4	101700042	101702889	2	6.41716e-08	8.91958e-06
chr4	101513952	101516703	chr4	101626695	101628203	2	2.10084e-08	8.91958e-06
chr4	101615249	101617864	chr4	101699780	101701735	2	1.81908e-08	8.91958e-06
chr4	101625309	101628174	chr4	101700049	101703049	13	0	0
chr4	101663741	101665309	chr4	101699929	101701648	2	7.88513e-09	8.03034e-06
chr4	101701314	101702888	chr4	101726483	101729325	2	8.13271e-09	8.2451e-06
chr4	102207778	102210725	chr4	102316892	102318526	2	5.33292e-10	6.77598e-07
chr4	105816533	105819534	chr4	105891375	105894221	7	5.971e-27	2.69465e-23
chr4	105816543	105819522	chr4	106046291	106049187	7	4.70911e-27	2.13193e-23
chr4	105816686	105819498	chr4	105827821	105829439	3	1.41271e-11	2.20517e-08
chr4	105824723	105827522	chr4	105891309	105894190	3	1.18488e-12	2.1007e-09
chr4	105826206	105830803	chr4	106046325	106049197	5	8.42048e-18	2.28246e-14
chr4	105827837	105830590	chr4	106036810	106039707	3	1.36924e-11	2.14201e-08
chr4	105829224	105830796	chr4	105891267	105894201	3	5.09281e-11	7.47412e-08
chr4	105890909	105894329	chr4	106046220	106049252	14	0	0
chr4	105932180	105935012	chr4	106047513	106049112	2	1.57242e-08	8.91958e-06
chr4	106038096	106039703	chr4	106046332	106049128	3	9.33746e-12	1.48857e-08
chr4	111563870	111565375	chr4	111631222	111634055	2	8.85318e-11	1.25568e-07
chr4	113028931	113031767	chr4	113203238	113206055	3	1.64876e-12	2.859e-09
chr4	115107542	115110425	chr4	115246205	115249102	6	1.84733e-27	8.47113e-24
chr4	116456976	116458496	chr5	78826799	78828319	2	2.30409e-10	3.10009e-07
chr4	125893953	125896921	chr4	126053133	126054673	3	1.07065e-12	1.90372e-09
chr4	125897576	125900518	chr4	126051767	126054661	3	2.17687e-11	3.34539e-08
chr4	126016715	126018262	chr4	126052963	126054735	2	5.25909e-09	5.56295e-06
chr4	126339768	126342759	chr4	126442770	126445750	12	0	0
chr4	139830531	139833529	chr4	140597029	140598548	2	4.84118e-06	9.35097e-06
chr4	140480605	140483433	chr4	140598225	140599880	3	3.60853e-11	5.38278e-08
chr4	140585598	140588697	chr4	140597055	140599824	5	2.15476e-18	6.12049e-15
chr4	140596837	140599840	chr4	140795291	140798317	15	0	3.50325e-44
chr4	140596941	140600016	chr4	141169944	141175770	26	0	0
chr4	140596956	140599824	chr4	140761915	140764773	7	1.80967e-21	6.23875e-18
chr4	140596969	140598581	chr4	140649855	140651357	2	4.85058e-08	8.91958e-06
chr4	140597027	140599956	chr4	140769310	140773800	13	9.69699e-43	7.80061e-39
chr4	140598185	140599706	chr4	140765672	140768421	2	1.31767e-07	8.91958e-06
chr4	140598302	140599818	chr4	140876616	140879376	3	3.87266e-11	5.75867e-08
chr4	140761909	140764792	chr4	141171373	141175853	4	1.5575e-11	2.42409e-08
chr4	140761911	140764802	chr4	140795271	140798240	7	2.37742e-23	9.08653e-20
chr4	140769203	140772859	chr4	140795286	140798177	12	9.79508e-43	7.86202e-39
chr4	140769221	140772037	chr4	141170059	141171707	3	1.75582e-09	2.0232e-06
chr4	140769254	140772072	chr4	140877875	140879508	2	1.84651e-08	8.91958e-06
chr4	140774783	140776426	chr4	140795535	140798103	2	6.08966e-09	6.36269e-06
chr4	140795263	140798354	chr4	141170054	141175662	13	2.5821e-39	1.84648e-35
chr4	140932155	140934253	chr4	141169952	141172933	2	5.2772e-08	8.91958e-06
chr4	141170080	141175742	chr4	141180084	141183150	10	8.56461e-36	5.37706e-32
chr4	141172797	141175312	chr4	141226248	141227828	2	1.96501e-08	8.91958e-06
chr4	141612579	141614903	chr4	141640655	141642497	2	4.34142e-10	5.61648e-07
chr4	143450651	143453601	chr4	143535185	143538147	3	1.46042e-12	2.55211e-09
chr4	143535204	143538085	chr4	143956486	143959196	6	2.28052e-18	6.45622e-15
chr4	146538956	146541685	chr4	146656193	146657834	3	2.04698e-13	3.92058e-10
chr4	146656112	146659060	chr4	146954374	146955916	2	2.05999e-08	8.91958e-06
chr4	146656160	146659238	chr4	146771624	146774570	8	2.78954e-32	1.5229e-28
chr4	146656166	146659017	chr4	146855557	146859396	9	3.34524e-33	1.8841e-29
chr4	146657431	146659000	chr4	147166293	147167860	2	1.11365e-07	8.91958e-06
chr4	150748708	150750209	chr4	150779113	150781775	2	4.43772e-09	4.77216e-06
chr4	158236638	158238204	chr4	158283286	158286196	2	1.16745e-10	1.63466e-07
chr4	159015945	159017533	chr4	159081522	159083060	2	2.55381e-11	3.88689e-08
chr4	163570689	163572272	chr4	164367308	164371195	3	3.15271e-12	5.29903e-09
chr4	164305412	164307114	chr4	164367332	164370077	7	1.61031e-26	7.13147e-23
chr4	164367349	164371202	chr4	164394207	164398390	5	1.74705e-18	4.9823e-15
chr4	167819820	167821773	chr4	167854703	167856278	2	1.32795e-09	1.56307e-06
chr4	169406987	169410382	chr4	169421153	169423939	7	1.82848e-28	8.80061e-25
chr4	169407345	169410503	chr4	169611556	169614529	4	1.12284e-13	2.21312e-10
chr4	169408639	169410215	chr4	169840898	169842412	2	4.89864e-08	8.91958e-06
chr4	169421048	169423985	chr4	169840913	169842470	2	1.34858e-07	8.91958e-06
chr4	169421080	169424206	chr4	169611507	169614761	9	2.09022e-30	1.07903e-26
chr4	169596957	169603656	chr4	169611517	169617439	19	0	0
chr4	169596983	169599975	chr4	169839582	169842512	3	1.05634e-11	1.67461e-08
chr4	169611555	169614472	chr4	169839504	169842677	13	1.4013e-45	1.22235e-41
chr4	169612900	169614473	chr4	169736557	169738302	2	1.33303e-07	8.91958e-06
chr4	172214204	172216585	chr8	88255995	88258890	2	5.68072e-10	7.16035e-07
chr4	173790475	173793294	chr4	174129337	174130842	2	3.38883e-10	4.45842e-07
chr4	181051001	181053687	chr4	181066064	181067611	2	3.24855e-09	3.5744e-06
chr4	182876932	182879670	chr4	183160178	183161765	2	3.40508e-11	5.08997e-08
chr4	184243065	184244667	chr4	184329432	184330954	2	2.80916e-10	3.7466e-07
chr4	186431861	186436652	chr4	186557330	186560393	7	9.76606e-23	3.61293e-19
chr4	186431946	186433532	chr4	186575164	186576674	2	1.17852e-08	8.91958e-06
chr4	186432032	186433588	chr4	186455019	186458012	2	2.962e-08	8.91958e-06
chr4	186433675	186435187	chr4	186455156	186457093	2	2.01971e-08	8.91958e-06
chr4	186435012	186436601	chr4	186481795	186483301	2	1.66039e-08	8.91958e-06
chr5	300956	303953	chr5	429944	431502	2	7.07689e-09	7.28191e-06
chr5	1352148	1354929	chr5	1515028	1516676	3	7.03133e-14	1.41129e-10
chr5	2802757	2804257	chr5	2810919	2812433	2	7.58833e-10	9.36303e-07
chr5	6395840	6398744	chr5	6494653	6497594	3	1.44474e-12	2.52679e-09
chr5	6494809	6497635	chr5	6509846	6511440	3	1.09899e-13	2.17012e-10
chr5	10140560	10142175	chr5	10287656	10289249	2	3.64826e-10	4.78499e-07
chr5	12108202	12111069	chr5	16587739	16590049	2	1.10271e-06	8.91958e-06
chr5	14806445	14809154	chr5	14863155	14866031	3	2.0332e-13	3.89769e-10
chr5	16587242	16590515	chr5	16743207	16746107	7	3.70727e-23	1.40187e-19
chr5	16587256	16589265	chr5	17304937	17307837	2	8.24366e-07	8.91958e-06
chr5	16587331	16591892	chr5	16625475	16630134	19	0	0
chr5	16587416	16590500	chr5	16673631	16676555	5	5.22561e-19	1.54175e-15
chr5	16587793	16590000	chr5	16616654	16618704	2	3.54753e-08	8.91958e-06
chr5	16588552	16590553	chr5	18093863	18095368	2	1.02319e-07	8.91958e-06
chr5	16626745	16628365	chr5	16743294	16746128	4	4.18149e-15	9.24954e-12
chr5	16743168	16746132	chr5	16786048	16789082	5	4.02684e-21	1.36008e-17
chr5	17304890	17307599	chr5	17316827	17319398	2	5.80072e-10	7.29868e-07
chr5	19733865	19736650	chr5	19885047	19886787	2	6.39105e-08	8.91958e-06
chr5	32143487	32146382	chr5	32153659	32156352	2	1.61724e-08	8.91958e-06
chr5	32143535	32146316	chr5	32329844	32331410	2	7.00833e-09	7.22355e-06
chr5	33548803	33551894	chr5	33612944	33615908	8	3.29572e-32	1.79236e-28
chr5	34497444	34500344	chr9	17524014	17526908	2	2.72406e-11	4.12835e-08
chr5	35204617	35207382	chr5	35213875	35215955	3	1.43382e-13	2.79127e-10
chr5	35305548	35308429	chr5	35475806	35478517	2	2.38626e-08	8.91958e-06
chr5	36731120	36733892	chr5	36743110	36746030	3	3.29009e-13	6.14975e-10
chr5	39376682	39378334	chr5	39532736	39535388	2	2.36499e-09	2.66542e-06
chr5	39458111	39460967	chr5	39532668	39535554	3	7.23166e-13	1.30805e-09
chr5	39532608	39534163	chr5	39568444	39571041	2	1.09904e-08	8.91958e-06
chr5	44537575	44541262	chr5	44567240	44570247	12	0	0
chr5	52384938	52386720	chr5	52771672	52773240	2	1.14003e-06	8.91958e-06
chr5	52388112	52389681	chr5	52771747	52774456	2	2.62918e-08	8.91958e-06
chr5	52618745	52621444	chr5	52772653	52774364	2	1.30516e-07	8.91958e-06
chr5	52633537	52636379	chr5	52771608	52774561	2	8.9904e-08	8.91958e-06
chr5	52771594	52773194	chr5	52898890	52901738	2	4.75037e-10	6.10668e-07
chr5	52771632	52773163	chr5	53950902	53953615	3	5.96806e-10	7.50039e-07
chr5	52771738	52774313	chr5	53455804	53457355	2	1.08615e-08	8.91958e-06
chr5	53886238	53889035	chr5	53950668	53953473	3	3.39064e-13	6.33215e-10
chr5	55307932	55309522	chr5	55324597	55327350	2	4.24933e-09	4.58807e-06
chr5	55324425	55327244	chr5	55364319	55366578	2	2.45157e-09	2.75645e-06
chr5	55574475	55576053	chr5	55748551	55750152	2	2.10791e-11	3.24994e-08
chr5	55645316	55648077	chr5	55964661	55966382	2	1.13529e-07	8.91958e-06
chr5	55700773	55703499	chr5	55723765	55726595	3	9.73324e-13	1.73572e-09
chr5	55723779	55726752	chr5	55963519	55966837	5	9.36247e-19	2.71906e-15
chr5	55774791	55777699	chr5	55963533	55966530	3	3.04629e-12	5.12419e-09
chr5	55963558	55966501	chr5	55976612	55979617	10	3.29347e-41	2.50186e-37
chr5	57186233	57189086	chr5	57389815	57392731	2	2.62641e-08	8.91958e-06
chr5	57389887	57392789	chr5	57421674	57424656	3	3.26393e-12	5.47519e-09
chr5	57389904	57392715	chr5	57482735	57485835	3	1.84909e-12	3.18825e-09
chr5	58656123	58659412	chr5	58674909	58677849	3	6.68752e-13	1.21646e-09
chr5	59635747	59638753	chr5	59649701	59652624	3	1.50115e-13	2.91835e-10
chr5	60473350	60476293	chr5	60599116	60601975	7	1.97851e-27	9.06291e-24
chr5	60474587	60476316	chr5	60915671	60918273	3	1.23242e-11	1.93365e-08
chr5	60575541	60578260	chr5	60599117	60600681	2	5.69312e-09	5.98205e-06
chr5	60599075	60602015	chr5	60915464	60918512	9	6.87346e-34	3.96008e-30
chr5	60628276	60631207	chr5	60916827	60918811	3	3.08646e-12	5.18973e-09
chr5	60916344	60918366	chr5	60940059	60942338	2	1.2506e-08	8.91958e-06
chr5	65976501	65978109	chr5	65993402	65995264	2	1.70253e-10	2.33787e-07
chr5	66509548	66513601	chr5	66529285	66534244	62	0	0
chr5	66530704	66533134	chr5	67535183	67536941	3	5.46264e-12	8.91175e-09
chr5	70925845	70928752	chr5	71042980	71045923	2	2.07043e-07	8.91958e-06
chr5	70927195	70928792	chr5	70974829	70977888	8	2.07932e-30	1.0747e-26
chr5	70974951	70977895	chr5	71042996	71045946	11	4.2039e-45	3.6288e-41
chr5	76275361	76278029	chr5	76462737	76465559	2	5.36553e-09	5.66432e-06
chr5	76462659	76464265	chr5	76720871	76723822	2	5.79152e-09	6.07498e-06
chr5	77050891	77055088	chr5	77156191	77159118	8	2.43473e-30	1.24932e-26
chr5	77052179	77053698	chr5	77069921	77071476	2	1.94083e-09	2.21901e-06
chr5	77069924	77072674	chr5	77156221	77159049	2	1.08382e-07	8.91958e-06
chr5	77119436	77120979	chr5	77156185	77158916	2	6.0086e-08	8.91958e-06
chr5	77477327	77480255	chr5	77498809	77501789	10	6.1716e-41	4.63049e-37
chr5	77632908	77634408	chr6	1192506	1194906	2	1.07017e-11	1.69276e-08
chr5	77818512	77820088	chr5	77932777	77935744	2	7.99232e-10	9.83309e-07
chr5	82397527	82399085	chr5	82767578	82770463	2	7.46571e-09	7.65432e-06
chr5	82673170	82676135	chr5	82681596	82684445	3	1.45092e-12	2.53654e-09
chr5	82681508	82684490	chr5	82767522	82770550	6	3.47555e-22	1.25425e-18
chr5	82767543	82770409	chr5	82858276	82861152	7	4.26101e-29	2.09334e-25
chr5	90141991	90143609	chr5	91326921	91328421	2	4.05368e-13	7.51453e-10
chr5	90460762	90462418	chr5	90607479	90611687	5	6.21399e-22	2.20705e-18
chr5	90610148	90611651	chr5	90633271	90634867	2	7.24134e-10	8.953e-07
chr5	94981796	94983888	chr5	95062223	95064547	2	1.10348e-08	8.91958e-06
chr5	95006910	95009942	chr5	95062185	95065883	9	1.75438e-33	9.99975e-30
chr5	95006953	95008475	chr5	95046970	95049751	2	1.74552e-08	8.91958e-06
chr5	95006969	95009827	chr5	95032397	95035617	6	2.00561e-24	8.11595e-21
chr5	95032693	95034324	chr5	95062331	95065070	2	8.09198e-08	8.91958e-06
chr5	95041261	95044143	chr5	95063741	95066079	2	6.22147e-09	6.4877e-06
chr5	95046866	95049729	chr5	95062401	95064653	4	3.98837e-16	9.46477e-13
chr5	96986103	96987619	chr5	97252568	97254119	2	6.61248e-09	6.8536e-06
chr5	99981875	99984980	chr5	100089231	100092716	20	0	0
chr5	102593799	102595335	chr5	102743778	102746482	2	5.19245e-09	5.50201e-06
chr5	102743634	102746523	chr5	102778931	102781813	3	1.37687e-12	2.41614e-09
chr5	104951005	104954083	chr5	105575858	105578888	9	2.7519e-32	1.50427e-28
chr5	105206452	105208627	chr5	105577365	105578930	2	6.84317e-08	8.91958e-06
chr5	105524968	105527876	chr5	105575875	105578837	2	5.00596e-07	8.91958e-06
chr5	105576057	105578825	chr5	106275409	106277049	3	5.07001e-12	8.29942e-09
chr5	105576079	105577587	chr5	106152989	106155803	2	1.22816e-07	8.91958e-06
chr5	106891887	106894840	chr5	106906159	106909105	3	1.76432e-12	3.04455e-09
chr5	116692270	116695072	chr5	116822684	116824457	2	1.59545e-08	8.91958e-06
chr5	116821477	116824522	chr5	117344341	117347321	14	0	0
chr5	117326789	117328367	chr5	117344464	117347258	2	4.80328e-08	8.91958e-06
chr5	117344300	117347190	chr5	117356499	117359381	2	2.75377e-07	8.91958e-06
chr5	117344305	117347362	chr5	117473865	117476949	14	0	1.44334e-43
chr5	117344316	117347232	chr5	118110290	118113171	5	1.85737e-17	4.92208e-14
chr5	117483825	117486635	chr5	118108845	118111792	2	9.08963e-09	8.91958e-06
chr5	118549863	118551376	chr7	16167238	16169156	2	2.67542e-11	4.05895e-08
chr5	119321458	119322958	chr8	143315608	143317280	2	6.83717e-11	9.87457e-08
chr5	121677946	121679485	chr5	122183723	122186566	2	5.82126e-07	8.91958e-06
chr5	122183586	122186567	chr5	122203660	122206686	15	0	0
chr5	122183678	122186520	chr5	122458257	122461223	6	1.30971e-18	3.76525e-15
chr5	122187047	122188710	chr5	122203805	122206660	5	2.2304e-18	6.32272e-15
chr5	122187068	122188610	chr5	122489962	122492739	2	3.98047e-08	8.91958e-06
chr5	122188413	122189969	chr5	122458391	122461114	2	5.90156e-07	8.91958e-06
chr5	122203747	122205525	chr5	122458256	122459864	2	4.15131e-07	8.91958e-06
chr5	122371928	122373991	chr5	122458296	122459815	2	7.52472e-09	7.70741e-06
chr5	122458230	122461230	chr5	122489773	122492700	9	1.11075e-35	6.94289e-32
chr5	122458306	122461181	chr5	122676079	122678223	2	4.91515e-08	8.91958e-06
chr5	122458333	122461182	chr5	122480023	122481546	2	4.46897e-09	4.79779e-06
chr5	124520759	124522261	chr5	124744524	124747309	2	1.03448e-09	1.25075e-06
chr5	124744519	124747394	chr5	124818221	124821024	3	2.02627e-11	3.13199e-08
chr5	128432949	128435874	chr5	128512202	128514912	2	9.77073e-08	8.91958e-06
chr5	128463646	128466365	chr5	128511968	128514960	3	8.89352e-12	1.4215e-08
chr5	128512064	128515027	chr5	128576044	128579034	18	0	0
chr5	128512155	128514936	chr5	128690914	128692572	4	1.76977e-14	3.74778e-11
chr5	128513440	128514942	chr5	131711847	131714558	2	2.45101e-06	8.91958e-06
chr5	128576115	128577648	chr5	128689690	128692542	2	1.08928e-07	8.91958e-06
chr5	128576185	128579051	chr5	128602426	128605184	3	1.27751e-13	2.49723e-10
chr5	131589023	131591998	chr5	131612226	131614624	2	1.62716e-07	8.91958e-06
chr5	131589066	131591985	chr5	131712921	131715952	11	3.25408e-37	2.18777e-33
chr5	131612224	131615203	chr5	131712979	131716916	15	0	4.76441e-44
chr5	131612250	131613783	chr5	131706856	131708509	2	6.40557e-08	8.91958e-06
chr5	131612292	131615210	chr5	132583729	132585430	2	7.00127e-06	1.065e-05
chr5	131645365	131647811	chr5	131712992	131715905	2	3.81167e-07	8.91958e-06
chr5	131712982	131715962	chr5	131761875	131764690	5	2.9295e-16	7.04994e-13
chr5	131713030	131715995	chr5	131745739	131748716	7	8.57638e-23	3.18662e-19
chr5	131713071	131714611	chr5	131823031	131825714	2	4.23642e-07	8.91958e-06
chr5	131713084	131715874	chr5	132583709	132586983	7	3.68154e-16	8.76588e-13
chr5	131747092	131748771	chr5	131761844	131764681	2	1.45183e-08	8.91958e-06
chr5	132306477	132309207	chr5	132385281	132387026	3	9.0256e-13	1.61696e-09
chr5	132383614	132386974	chr5	132583970	132586681	5	9.62115e-15	2.08395e-11
chr5	132446326	132449461	chr5	132583748	132586675	3	8.36959e-11	1.19105e-07
chr5	132583762	132586604	chr5	132598127	132602584	8	1.74917e-27	8.03828e-24
chr5	132583764	132587015	chr5	132620160	132624638	38	0	0
chr5	132583775	132586727	chr5	132626419	132629326	12	7.69313e-43	6.20512e-39
chr5	132583795	132587015	chr5	133800896	133803762	3	1.32832e-08	8.91958e-06
chr5	132583908	132586796	chr5	139088618	139090413	2	5.58696e-06	9.78575e-06
chr5	132585140	132586932	chr5	134381998	134384386	2	1.82775e-06	8.91958e-06
chr5	133356233	133357750	chr5	133371677	133374543	2	4.68709e-09	5.01255e-06
chr5	133373048	133374589	chr5	133432852	133435731	2	7.71925e-09	7.87643e-06
chr5	134239675	134242460	chr5	134569033	134571937	2	5.54533e-10	7.01247e-07
chr5	134258411	134264266	chrM	10385	15879	16	0	3.50325e-44
chr5	134360949	134362513	chr5	134382497	134384846	2	6.80808e-09	7.03414e-06
chr5	134381884	134383446	chr5	134461703	134464483	2	1.36888e-08	8.91958e-06
chr5	134542910	134544487	chr5	134631562	134634260	3	1.05711e-11	1.67521e-08
chr5	134570406	134571914	chr5	134631445	134634216	2	3.80963e-09	4.15111e-06
chr5	134631444	134634156	chr5	134744822	134747687	4	4.22448e-15	9.33978e-12
chr5	134631520	134634312	chr5	134644707	134647930	3	4.80975e-12	7.89154e-09
chr5	135030216	135033113	chr5	135057491	135059965	3	5.46437e-14	1.11141e-10
chr5	135531891	135533834	chr5	135557416	135560326	3	2.82132e-13	5.32954e-10
chr5	137143277	137144863	chr5	137223146	137226095	3	2.03064e-11	3.13761e-08
chr5	137144574	137146134	chr5	137229173	137231860	2	2.997e-08	8.91958e-06
chr5	137185078	137187271	chr5	137201648	137204397	3	5.73946e-13	1.05072e-09
chr5	137185115	137187337	chr5	137223122	137226037	5	4.80715e-22	1.72026e-18
chr5	139016597	139019648	chr5	139036590	139039408	4	1.82366e-15	4.12808e-12
chr5	139021705	139025335	chr5	139087260	139090219	8	4.17628e-30	2.13015e-26
chr5	139021706	139024639	chr5	139036567	139039688	10	1.8585e-38	1.28387e-34
chr5	139036589	139039328	chr5	139087259	139088770	2	1.93479e-07	8.91958e-06
chr5	141051254	141052798	chr5	141210646	141212288	2	1.16974e-08	8.91958e-06
chr5	141659352	141660866	chr5	141704718	141706306	2	1.68886e-08	8.91958e-06
chr5	141659393	141662193	chr5	141674279	141677165	4	8.97779e-16	2.0729e-12
chr5	142205601	142207244	chr5	142236880	142238550	3	2.53339e-13	4.8069e-10
chr5	142381528	142383075	chr5	142939455	142942291	3	5.66721e-12	9.231e-09
chr5	142939385	142942350	chr5	142949629	142952181	4	2.23101e-16	5.41479e-13
chr5	142939444	142942328	chr5	142973199	142976126	3	3.83584e-12	6.37942e-09
chr5	142949477	142951021	chr5	142973518	142976363	2	2.3195e-09	2.61692e-06
chr5	144806323	144809240	chr5	145007450	145010354	3	6.83667e-13	1.242e-09
chr5	145290826	145293788	chr5	145315112	145317503	3	2.53339e-13	4.8069e-10
chr5	145290873	145292419	chr5	145407277	145408904	2	1.49214e-09	1.74288e-06
chr5	145290909	145293797	chr5	145360259	145361822	2	6.76836e-09	6.99648e-06
chr5	147308715	147311543	chr5	167743563	167745069	2	2.62291e-06	8.91958e-06
chr5	147574494	147577358	chr5	147639450	147642333	4	1.0345e-15	2.37701e-12
chr5	147574500	147577422	chr5	147684184	147687083	4	8.15241e-16	1.88641e-12
chr5	147639461	147642294	chr5	147684206	147687119	7	4.52608e-26	1.9697e-22
chr5	148760399	148763303	chr5	149257511	149259208	3	1.45663e-09	1.70467e-06
chr5	149058473	149060022	chr5	149190010	149191598	2	2.76866e-08	8.91958e-06
chr5	149058520	149061385	chr5	149284174	149285815	2	1.44e-07	8.91958e-06
chr5	149059609	149061330	chr5	149256435	149259157	2	3.86993e-06	8.96091e-06
chr5	149188574	149191478	chr5	149256345	149259242	8	3.0798e-26	1.3527e-22
chr5	149228411	149231785	chr5	149256273	149259552	37	0	0
chr5	149228425	149229974	chr5	149245717	149247361	2	4.39744e-08	8.91958e-06
chr5	149228458	149231362	chr5	149282636	149285780	8	8.21801e-26	3.5403e-22
chr5	149232906	149234774	chr5	149256367	149259565	4	3.07079e-14	6.37017e-11
chr5	149235734	149238885	chr5	149256351	149259628	39	0	0
chr5	149235831	149238755	chr5	149283088	149285794	5	3.23571e-16	7.74756e-13
chr5	149256348	149259583	chr5	149282543	149285767	31	0	0
chr5	149256371	149259234	chr5	149337793	149340584	2	3.48197e-07	8.91958e-06
chr5	151522874	151524433	chr5	151668425	151670088	2	1.13423e-07	8.91958e-06
chr5	151522879	151525822	chr5	151664463	151667473	3	9.91573e-12	1.57427e-08
chr5	151522886	151525850	chr5	151571559	151574494	21	0	0
chr5	151522912	151525811	chr5	151567652	151570394	2	8.47997e-08	8.91958e-06
chr5	151524260	151525763	chr5	151560654	151562413	2	1.40678e-08	8.91958e-06
chr5	151561087	151563480	chr5	151571611	151574444	2	8.05811e-09	8.17919e-06
chr5	151571609	151574576	chr5	151666738	151669966	3	3.07735e-11	4.63251e-08
chr5	151667160	151669552	chr5	167740682	167743675	2	9.21241e-06	1.24096e-05
chr5	154208070	154210987	chr5	154222598	154224710	2	3.60986e-09	3.94249e-06
chr5	154402482	154405265	chr5	154447109	154449989	2	1.79615e-07	8.91958e-06
chr5	154446998	154449799	chr5	167743429	167745010	2	9.56266e-05	9.87644e-05
chr5	154447102	154449883	chr5	154832109	154835055	3	2.50506e-11	3.8195e-08
chr5	154447105	154448605	chr5	154667318	154669192	2	1.49435e-07	8.91958e-06
chr5	154656045	154657594	chr5	154665936	154667515	2	4.51248e-10	5.8219e-07
chr5	157818402	157822098	chr5	157891283	157894161	6	3.05658e-24	1.22527e-20
chr5	159595558	159598585	chr5	159608689	159611591	4	1.34486e-16	3.34195e-13
chr5	159608728	159611467	chr5	159713916	159715456	2	5.3211e-09	5.62297e-06
chr5	167714103	167717016	chr5	167742078	167745063	2	1.05448e-06	8.91958e-06
chr5	167718416	167722433	chr5	167742019	167744873	4	1.25155e-12	2.20882e-09
chr5	167722434	167725407	chr5	167778844	167780519	4	3.80457e-14	7.83902e-11
chr5	167722480	167725469	chr5	167741993	167746166	33	0	0
chr5	167732817	167735745	chr5	167742108	167744947	6	8.45866e-21	2.79286e-17
chr5	167741960	167745048	chr5	167777562	167781829	34	0	0
chr5	167742062	167745003	chr5	167773435	167776432	28	0	0
chr5	167742064	167744982	chr5	167874940	167877836	2	1.05154e-06	8.91958e-06
chr5	167742072	167744936	chr5	167760615	167763482	3	9.2712e-11	1.31366e-07
chr5	167742082	167744991	chr5	167749571	167753598	10	7.83369e-35	4.75051e-31
chr5	167742095	167744986	chr5	167785454	167787898	4	1.81179e-13	3.49521e-10
chr5	167742100	167745049	chr5	168525294	168528733	4	9.93997e-12	1.57695e-08
chr5	167743418	167744945	chr5	170175665	170178455	2	6.92536e-06	1.06094e-05
chr5	168496121	168499092	chr5	168525357	168528186	7	5.30351e-31	2.77472e-27
chr5	169437125	169438625	chr8	43093381	43095292	2	1.68417e-07	8.91958e-06
chr5	171531314	171533963	chr5	171550443	171552255	2	4.96162e-10	6.33626e-07
chr5	172878890	172881863	chr5	172960002	172964107	11	6.72483e-42	5.2578e-38
chr5	172878927	172881799	chr5	172898321	172901284	5	1.63183e-19	4.98328e-16
chr5	172898480	172901439	chr5	172961140	172964134	7	1.46542e-27	6.77806e-24
chr5	172961382	172964174	chr5	173100392	173101950	2	3.59246e-07	8.91958e-06
chr5	172961878	172964007	chr5	172991430	172992947	2	1.1111e-08	8.91958e-06
chr5	173067854	173070713	chr5	173145625	173147216	2	3.08268e-09	3.40242e-06
chr5	173098916	173102045	chr5	173145382	173148541	4	4.02478e-16	9.54587e-13
chr5	173886967	173890373	chr5	173909148	173912043	11	2.48526e-36	1.60759e-32
chr5	173908977	173912020	chr5	173917196	173920210	19	0	0
chr5	173909108	173912027	chr5	173949339	173952200	2	3.61269e-07	8.91958e-06
chr5	173909254	173912028	chr5	174440892	174443741	3	8.8061e-10	1.07846e-06
chr5	176039496	176042385	chr5	176240258	176243035	3	8.81755e-13	1.58301e-09
chr5	176039550	176042403	chr5	176068939	176072410	3	8.81755e-13	1.58301e-09
chr5	176271983	176273661	chr5	176449202	176450745	2	5.36553e-09	5.66432e-06
chr5	176449303	176452040	chr5	176535670	176537239	2	6.5187e-09	6.7679e-06
chr5	177506498	177510265	chr5	177542092	177545079	6	2.05012e-22	7.49345e-19
chr5	177516569	177518151	chr5	177543241	177544954	2	1.04392e-08	8.91958e-06
chr5	177542150	177545003	chr5	177675886	177677587	2	2.92129e-07	8.91958e-06
chr5	177542208	177544993	chr5	180022726	180024297	2	1.57791e-07	8.91958e-06
chr5	177663620	177665167	chr5	177675965	177677513	2	1.25385e-09	1.48401e-06
chr5	177675650	177678786	chr5	177736259	177739171	4	9.64406e-17	2.41906e-13
chr5	177845034	177847976	chr5	177861076	177862723	3	1.99937e-14	4.21725e-11
chr6	1524690	1527651	chr6	1640283	1643196	7	3.4728e-22	1.25425e-18
